"line","song_id","song_name","artist_id","artist_name","song_line","album"
"I just wanna show you now, slow it down, go around",299253,"Rocket",498,"Beyoncé",10,"Beyoncé"
"You rock hard, I rock steady",299253,"Rocket",498,"Beyoncé",11,"Beyoncé"
"And rock right up to, the side of my mountain",299253,"Rocket",498,"Beyoncé",12,"Beyoncé"
"Climb until you reach my peak, baby, peak, baby, peak",299253,"Rocket",498,"Beyoncé",13,"Beyoncé"
"And reach right into the bottom of my fountain",299253,"Rocket",498,"Beyoncé",14,"Beyoncé"
"I wanna play in your deep, baby, your deep, baby, deep",299253,"Rocket",498,"Beyoncé",15,"Beyoncé"
"Then dip me under where you can feel my river flow and flow",299253,"Rocket",498,"Beyoncé",16,"Beyoncé"
"Hold me 'til I scream for air to breathe",299253,"Rocket",498,"Beyoncé",17,"Beyoncé"
"And wash me over until my well runs dry",299253,"Rocket",498,"Beyoncé",18,"Beyoncé"
"Send all your sins all over me, babe, over me",299253,"Rocket",498,"Beyoncé",19,"Beyoncé"
"Rock it 'til waterfalls",299253,"Rocket",498,"Beyoncé",20,"Beyoncé"
"Rock it 'til waterfalls",299253,"Rocket",498,"Beyoncé",21,"Beyoncé"
"Rock it 'til waterfalls",299253,"Rocket",498,"Beyoncé",22,"Beyoncé"
"Bathe in these waterfalls",299253,"Rocket",498,"Beyoncé",23,"Beyoncé"
"I do it like it's my profession",299253,"Rocket",498,"Beyoncé",24,"Beyoncé"
"I gotta make a confession",299253,"Rocket",498,"Beyoncé",25,"Beyoncé"
"I'm proud of all this bass, when you put it in your face",299253,"Rocket",498,"Beyoncé",26,"Beyoncé"
"By the way, if you need a personal trainer or a therapist",299253,"Rocket",498,"Beyoncé",27,"Beyoncé"
"I can be a piece of sunshine, inner peace, entertainer",299253,"Rocket",498,"Beyoncé",28,"Beyoncé"
"Anything else that you may read between the lines",299253,"Rocket",498,"Beyoncé",29,"Beyoncé"
"You and I create rockets and waterfalls",299253,"Rocket",498,"Beyoncé",30,"Beyoncé"
"And rock right up to, the side of my mountain",299253,"Rocket",498,"Beyoncé",31,"Beyoncé"
"Climb until you reach my peak, baby, peak, baby, peak",299253,"Rocket",498,"Beyoncé",32,"Beyoncé"
"And reach right into the bottom of my fountain",299253,"Rocket",498,"Beyoncé",33,"Beyoncé"
"I wanna play in your deep, baby, your deep, baby, deep",299253,"Rocket",498,"Beyoncé",34,"Beyoncé"
"Then dip me under where you can feel my river flow and flow",299253,"Rocket",498,"Beyoncé",35,"Beyoncé"
"Hold me 'til I scream for air to breathe",299253,"Rocket",498,"Beyoncé",36,"Beyoncé"
"And wash me over until my well runs dry",299253,"Rocket",498,"Beyoncé",37,"Beyoncé"
"Send all your sins all over me babe, over me",299253,"Rocket",498,"Beyoncé",38,"Beyoncé"
"Hard, rock, steady, rock, hard, rock, steady",299253,"Rocket",498,"Beyoncé",39,"Beyoncé"
"Rock, hard, rock, steady, rock, hard, rock, steady",299253,"Rocket",498,"Beyoncé",40,"Beyoncé"
"Don't you know that I give you the loving if you need it",299253,"Rocket",498,"Beyoncé",41,"Beyoncé"
"I give you my word, you can believe it",299253,"Rocket",498,"Beyoncé",42,"Beyoncé"
"Your love feels like all four seasons growing inside me",299253,"Rocket",498,"Beyoncé",43,"Beyoncé"
"Life has a reason, swimming in my love, your love lifting",299253,"Rocket",498,"Beyoncé",44,"Beyoncé"
"Higher, harder",299253,"Rocket",498,"Beyoncé",45,"Beyoncé"
"Got me screaming to the Lord, boy",299253,"Rocket",498,"Beyoncé",46,"Beyoncé"
"Kiss me, pray we don't overflow",299253,"Rocket",498,"Beyoncé",47,"Beyoncé"
"Baby, I know you can feel it pulse",299253,"Rocket",498,"Beyoncé",48,"Beyoncé"
"Keeping the peak of my waterfall",299253,"Rocket",498,"Beyoncé",49,"Beyoncé"
"Rock it, baby, rock it, baby, rock it 'til the water falls",299253,"Rocket",498,"Beyoncé",50,"Beyoncé"
"Damn",299253,"Rocket",498,"Beyoncé",51,"Beyoncé"
"I can't help but love the way we make love",299253,"Rocket",498,"Beyoncé",52,"Beyoncé"
"Daddy, daddy",299253,"Rocket",498,"Beyoncé",53,"Beyoncé"
"Ooh child, ooh now, yes Lord, damn baby",299253,"Rocket",498,"Beyoncé",54,"Beyoncé"
"Driving me cray, cray",299253,"Rocket",498,"Beyoncé",55,"Beyoncé"
"You ain't right for doing it to me like that daddy",299253,"Rocket",498,"Beyoncé",56,"Beyoncé"
"Even though I've been a bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad, bad girl",299253,"Rocket",498,"Beyoncé",57,"Beyoncé"
"Tell me what you're gonna do about that",299253,"Rocket",498,"Beyoncé",58,"Beyoncé"
"Punish me, please",299253,"Rocket",498,"Beyoncé",59,"Beyoncé"
"Punish me please",299253,"Rocket",498,"Beyoncé",60,"Beyoncé"
"Daddy, what you gon' do with all this ass",299253,"Rocket",498,"Beyoncé",61,"Beyoncé"
"All up in your face?",299253,"Rocket",498,"Beyoncé",62,"Beyoncé"
"Yeah, hell yeah, ride me so deep",299253,"Rocket",498,"Beyoncé",63,"Beyoncé"
"Ooh, my shit's so good that it ain't even right",299253,"Rocket",498,"Beyoncé",64,"Beyoncé"
"I know I'm right",299253,"Rocket",498,"Beyoncé",65,"Beyoncé"
"Hell yeah, you the shit",299253,"Rocket",498,"Beyoncé",66,"Beyoncé"
"That's why you're my equivalent",299253,"Rocket",498,"Beyoncé",67,"Beyoncé"
"So sexy",299253,"Rocket",498,"Beyoncé",68,"Beyoncé"
"We're so much more than pointless fixtures",299253,"Rocket",498,"Beyoncé",69,"Beyoncé"
"Instagram pictures, consumers",299253,"Rocket",498,"Beyoncé",70,"Beyoncé"
"What about that ching-ching-ching",299253,"Rocket",498,"Beyoncé",71,"Beyoncé"
"Wanna rock that, wanna rock that ching-ching",299253,"Rocket",498,"Beyoncé",72,"Beyoncé"
"Baby boomers, baby, baby, baby, baby",299253,"Rocket",498,"Beyoncé",73,"Beyoncé"
"Cyclical trends, tryna fit in",299253,"Rocket",498,"Beyoncé",74,"Beyoncé"
"Home is where the heart is",299253,"Rocket",498,"Beyoncé",75,"Beyoncé"
"Goddamnit, I'm comfortable in my skin",299253,"Rocket",498,"Beyoncé",76,"Beyoncé"
"And you're comfortable in my skin",299253,"Rocket",498,"Beyoncé",77,"Beyoncé"
"You look so comfortable in my skin",299253,"Rocket",498,"Beyoncé",78,"Beyoncé"
"Rockets and waterfalls",299253,"Rocket",498,"Beyoncé",79,"Beyoncé"
"Damn",299253,"Rocket",498,"Beyoncé",80,"Beyoncé"
"Girls, we run this mutha (Yeah!)",52814,"Run the World (Girls)",498,"Beyoncé",1,"4"
"Girls, we run this mutha (Yeah!)",52814,"Run the World (Girls)",498,"Beyoncé",2,"4"
"Girls, we run this mutha (Yeah!)",52814,"Run the World (Girls)",498,"Beyoncé",3,"4"
"Girls, we run this mutha girls",52814,"Run the World (Girls)",498,"Beyoncé",4,"4"
"Who run the world? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",5,"4"
"Who run the world? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",6,"4"
"Who run the world? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",7,"4"
"Who run the world? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",8,"4"
"Who run this mutha? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",9,"4"
"Who run this mutha? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",10,"4"
"Who run this mutha? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",11,"4"
"Who run this mutha? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",12,"4"
"Who run the world? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",13,"4"
"Who run the world? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",14,"4"
"Who run the world? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",15,"4"
"Who run the world? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",16,"4"
"Some of them men think they freak this",52814,"Run the World (Girls)",498,"Beyoncé",17,"4"
"Like we do, but no they don't",52814,"Run the World (Girls)",498,"Beyoncé",18,"4"
"Make your check, come at they neck",52814,"Run the World (Girls)",498,"Beyoncé",19,"4"
"Disrespect us, no they won't",52814,"Run the World (Girls)",498,"Beyoncé",20,"4"
"Boy, don't even try to touch this (Touch this)",52814,"Run the World (Girls)",498,"Beyoncé",21,"4"
"Boy, this beat is crazy (Crazy)",52814,"Run the World (Girls)",498,"Beyoncé",22,"4"
"This is how they made me (Made me)",52814,"Run the World (Girls)",498,"Beyoncé",23,"4"
"Houston, Texas, baby",52814,"Run the World (Girls)",498,"Beyoncé",24,"4"
"This goes out to all my girls",52814,"Run the World (Girls)",498,"Beyoncé",25,"4"
"That's in the club rocking the latest",52814,"Run the World (Girls)",498,"Beyoncé",26,"4"
"Who will buy it for themselves and get more money later",52814,"Run the World (Girls)",498,"Beyoncé",27,"4"
"I think I need a barber",52814,"Run the World (Girls)",498,"Beyoncé",28,"4"
"None of these niggas can fade me",52814,"Run the World (Girls)",498,"Beyoncé",29,"4"
"I'm so good with this, I remind you, I'm so hood with this",52814,"Run the World (Girls)",498,"Beyoncé",30,"4"
"Boy, I'm just playing, come here, baby",52814,"Run the World (Girls)",498,"Beyoncé",31,"4"
"Hope you still like me, F-U, pay me",52814,"Run the World (Girls)",498,"Beyoncé",32,"4"
"My persuasion can build a nation",52814,"Run the World (Girls)",498,"Beyoncé",33,"4"
"Endless power, with our love we can devour",52814,"Run the World (Girls)",498,"Beyoncé",34,"4"
"You'll do anything for me",52814,"Run the World (Girls)",498,"Beyoncé",35,"4"
"Who run the world? Girls! Girls!",52814,"Run the World (Girls)",498,"Beyoncé",36,"4"
"Who run the world? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",37,"4"
"Who run the world? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",38,"4"
"Who run the world? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",39,"4"
"Who run the world? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",40,"4"
"Who run this mutha? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",41,"4"
"Who run this mutha? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",42,"4"
"Who run this mutha? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",43,"4"
"Who run the world? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",44,"4"
"Who run the world? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",45,"4"
"Who run the world? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",46,"4"
"Who run the world? Girls! Girls!",52814,"Run the World (Girls)",498,"Beyoncé",47,"4"
"It's hot up in here",52814,"Run the World (Girls)",498,"Beyoncé",48,"4"
"DJ don't be scared to run this, run this back",52814,"Run the World (Girls)",498,"Beyoncé",49,"4"
"I'm repping for the girls who taking over the world",52814,"Run the World (Girls)",498,"Beyoncé",50,"4"
"Help me raise a glass for the college grads",52814,"Run the World (Girls)",498,"Beyoncé",51,"4"
"41' Rollie to let you know what time it is, check",52814,"Run the World (Girls)",498,"Beyoncé",52,"4"
"You can't hold me (You can't hold me)",52814,"Run the World (Girls)",498,"Beyoncé",53,"4"
"I work my nine to five and I cut my check",52814,"Run the World (Girls)",498,"Beyoncé",54,"4"
"This goes out to all the women getting it in",52814,"Run the World (Girls)",498,"Beyoncé",55,"4"
"Get on your grind",52814,"Run the World (Girls)",498,"Beyoncé",56,"4"
"To the other men that respect what I do",52814,"Run the World (Girls)",498,"Beyoncé",57,"4"
"Please accept my shine",52814,"Run the World (Girls)",498,"Beyoncé",58,"4"
"Boy, you know you love it",52814,"Run the World (Girls)",498,"Beyoncé",59,"4"
"How we're smart enough to make these millions",52814,"Run the World (Girls)",498,"Beyoncé",60,"4"
"Strong enough to bear the children (Children)",52814,"Run the World (Girls)",498,"Beyoncé",61,"4"
"Then get back to business",52814,"Run the World (Girls)",498,"Beyoncé",62,"4"
"See, you better not play me (Me)",52814,"Run the World (Girls)",498,"Beyoncé",63,"4"
"Oh, come here, baby",52814,"Run the World (Girls)",498,"Beyoncé",64,"4"
"Hope you still like me",52814,"Run the World (Girls)",498,"Beyoncé",65,"4"
"F-U, pay me",52814,"Run the World (Girls)",498,"Beyoncé",66,"4"
"My persuasion can build a nation",52814,"Run the World (Girls)",498,"Beyoncé",67,"4"
"Endless power, with our love we can devour",52814,"Run the World (Girls)",498,"Beyoncé",68,"4"
"You'll do anything for me",52814,"Run the World (Girls)",498,"Beyoncé",69,"4"
"Who run the world? Girls! Girls!",52814,"Run the World (Girls)",498,"Beyoncé",70,"4"
"Who run the world? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",71,"4"
"Who run the world? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",72,"4"
"Who run the world? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",73,"4"
"Who run the world? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",74,"4"
"Who run this mutha? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",75,"4"
"Who run this mutha? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",76,"4"
"Who run this mutha? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",77,"4"
"Who run this mutha? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",78,"4"
"Who run the world? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",79,"4"
"Who run the world? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",80,"4"
"Who run the world? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",81,"4"
"Who run the world? Girls!",52814,"Run the World (Girls)",498,"Beyoncé",82,"4"
"Who are we? What we run? The world",52814,"Run the World (Girls)",498,"Beyoncé",83,"4"
"(Who run this mutha? Yeah!)",52814,"Run the World (Girls)",498,"Beyoncé",84,"4"
"Who are we? What we run? The world",52814,"Run the World (Girls)",498,"Beyoncé",85,"4"
"(Who run this mutha? Yeah!)",52814,"Run the World (Girls)",498,"Beyoncé",86,"4"
"Who are we? What do we run? We run the world",52814,"Run the World (Girls)",498,"Beyoncé",87,"4"
"(Who run this mutha? Yeah!)",52814,"Run the World (Girls)",498,"Beyoncé",88,"4"
"Who are we? What we run? We run the world",52814,"Run the World (Girls)",498,"Beyoncé",89,"4"
"Who run the world? Girls! Girls!",52814,"Run the World (Girls)",498,"Beyoncé",90,"4"
"We built sandcastles that washed away",2461245,"Sandcastles",498,"Beyoncé",1,"Lemonade"
"I made you cry when I walked away, oh",2461245,"Sandcastles",498,"Beyoncé",2,"Lemonade"
"And although I promised that I couldn't stay, baby",2461245,"Sandcastles",498,"Beyoncé",3,"Lemonade"
"Every promise don't work out that way, oh, babe",2461245,"Sandcastles",498,"Beyoncé",4,"Lemonade"
"Every promise don't work out that way",2461245,"Sandcastles",498,"Beyoncé",5,"Lemonade"
"Dishes smashed on my counter from our last encounter",2461245,"Sandcastles",498,"Beyoncé",6,"Lemonade"
"Pictures snatched out the frame",2461245,"Sandcastles",498,"Beyoncé",7,"Lemonade"
"Bitch, I scratched out your name and your face",2461245,"Sandcastles",498,"Beyoncé",8,"Lemonade"
"What is it about you that I can't erase, baby?",2461245,"Sandcastles",498,"Beyoncé",9,"Lemonade"
"When every promise don't work out that way, no, no, babe",2461245,"Sandcastles",498,"Beyoncé",10,"Lemonade"
"When every promise don't work out that way",2461245,"Sandcastles",498,"Beyoncé",11,"Lemonade"
"And your heart is broken 'cause I walked away",2461245,"Sandcastles",498,"Beyoncé",12,"Lemonade"
"Show me your scars and I won't walk away, oh",2461245,"Sandcastles",498,"Beyoncé",13,"Lemonade"
"And I know I promised that I couldn't stay, baby",2461245,"Sandcastles",498,"Beyoncé",14,"Lemonade"
"Every promise don't work out that way, no, no, no, no, no",2461245,"Sandcastles",498,"Beyoncé",15,"Lemonade"
"Every promise don't work out that way",2461245,"Sandcastles",498,"Beyoncé",16,"Lemonade"
"Satellites flashing by",75936,"Satellites",498,"Beyoncé",1,"I Am... Sasha Fierce"
"It's a beautiful state we're in",75936,"Satellites",498,"Beyoncé",2,"I Am... Sasha Fierce"
"But how can we love in isolation?",75936,"Satellites",498,"Beyoncé",3,"I Am... Sasha Fierce"
"Think how happy we can be when we just try",75936,"Satellites",498,"Beyoncé",4,"I Am... Sasha Fierce"
"We're nothing like we seem",75936,"Satellites",498,"Beyoncé",5,"I Am... Sasha Fierce"
"Passionate words are never spoken",75936,"Satellites",498,"Beyoncé",6,"I Am... Sasha Fierce"
"You don't know how I bleed",75936,"Satellites",498,"Beyoncé",7,"I Am... Sasha Fierce"
"When I leave your side",75936,"Satellites",498,"Beyoncé",8,"I Am... Sasha Fierce"
"In your eyes, love's alive",75936,"Satellites",498,"Beyoncé",9,"I Am... Sasha Fierce"
"You've come untied",75936,"Satellites",498,"Beyoncé",10,"I Am... Sasha Fierce"
"'Cause we're flashing by",75936,"Satellites",498,"Beyoncé",11,"I Am... Sasha Fierce"
"Like satellites",75936,"Satellites",498,"Beyoncé",12,"I Am... Sasha Fierce"
"Satellites",75936,"Satellites",498,"Beyoncé",13,"I Am... Sasha Fierce"
"Take all the rules away",75936,"Satellites",498,"Beyoncé",14,"I Am... Sasha Fierce"
"How can we live if we don't change?",75936,"Satellites",498,"Beyoncé",15,"I Am... Sasha Fierce"
"We're always on display",75936,"Satellites",498,"Beyoncé",16,"I Am... Sasha Fierce"
"Let's run and hide",75936,"Satellites",498,"Beyoncé",17,"I Am... Sasha Fierce"
"In our eyes, love's alive",75936,"Satellites",498,"Beyoncé",18,"I Am... Sasha Fierce"
"We've come untied",75936,"Satellites",498,"Beyoncé",19,"I Am... Sasha Fierce"
"'Cause we're flashing by",75936,"Satellites",498,"Beyoncé",20,"I Am... Sasha Fierce"
"Like satellites",75936,"Satellites",498,"Beyoncé",21,"I Am... Sasha Fierce"
"Satellites",75936,"Satellites",498,"Beyoncé",22,"I Am... Sasha Fierce"
"If we don't communicate",75936,"Satellites",498,"Beyoncé",23,"I Am... Sasha Fierce"
"We'll exist in our own space",75936,"Satellites",498,"Beyoncé",24,"I Am... Sasha Fierce"
"We have all the love we need",75936,"Satellites",498,"Beyoncé",25,"I Am... Sasha Fierce"
"While we're apart, I cannot breathe",75936,"Satellites",498,"Beyoncé",26,"I Am... Sasha Fierce"
"Satellites flashing by",75936,"Satellites",498,"Beyoncé",27,"I Am... Sasha Fierce"
"Satellites",75936,"Satellites",498,"Beyoncé",28,"I Am... Sasha Fierce"
"I lay alone awake at night",152214,"Save the Hero",498,"Beyoncé",1,"I Am... Sasha Fierce"
"Sorrow fills my eyes",152214,"Save the Hero",498,"Beyoncé",2,"I Am... Sasha Fierce"
"But I'm not strong enough to cry",152214,"Save the Hero",498,"Beyoncé",3,"I Am... Sasha Fierce"
"Despite of my disguise",152214,"Save the Hero",498,"Beyoncé",4,"I Am... Sasha Fierce"
"I'm left with no shoulder",152214,"Save the Hero",498,"Beyoncé",5,"I Am... Sasha Fierce"
"But everybody wants to lean on me",152214,"Save the Hero",498,"Beyoncé",6,"I Am... Sasha Fierce"
"I guess I'm their soldier",152214,"Save the Hero",498,"Beyoncé",7,"I Am... Sasha Fierce"
"Well, who's gonna be mine?",152214,"Save the Hero",498,"Beyoncé",8,"I Am... Sasha Fierce"
"Who's there to save the hero",152214,"Save the Hero",498,"Beyoncé",9,"I Am... Sasha Fierce"
